status,site_name,street,zip_code,city,country,country_code,latitude,longitude,operator,verified_for_trucks,green_certified,lots_partner,restrooms,food,wifi,card_terminal,truck_parking,showers,truck_wash,google_maps_url,date_when_added_to_list,source,comments,accuracy_score,identification_document
200,POSTOS EMAUS COMERCIO E SERVICOS LTDA,"RODOVIA BR 101,  1999",59150000,PARNAMIRIM,Brazil,BR,-6.689756,-35.115124,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=POSTOS%20EMAUS%20COMERCIO%20E%20SERVICOS%20LTDA%20RODOVIA%20BR%20101%2C%20%201999%20PARNAMIRIM%20RN,2025-10-29,ANP API v1,,86.0,03979385000179
200,COMERCIAL MINAS GRILL LTDA.,"RODOVIA BR 381,  S/N",37264000,RIBEIRAO VERMELHO,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=COMERCIAL%20MINAS%20GRILL%20LTDA.%20RODOVIA%20BR%20381%2C%20%20S%2FN%20RIBEIRAO%20VERMELHO%20MG,2025-10-29,ANP API v1,,86.0,02553038000117
200,"POSTO, RESTAURANTE E LANCHONETE FR BRANCO LTDA","RODOVIA BR 101,  S/N",24800000,ITABORAI,Brazil,BR,-22.56636,-55.68964,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%2C%20RESTAURANTE%20E%20LANCHONETE%20FR%20BRANCO%20LTDA%20RODOVIA%20BR%20101%2C%20%20S%2FN%20ITABORAI%20RJ,2025-10-29,ANP API v1,,86.0,04587577000100
200,POSTO PONTA D AGUA LTDA,"ESTRADA AMARAL PEIXOTO,  S/N",28940090,SAO PEDRO DA ALDEIA,Brazil,BR,-20.858133,-41.108677,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PONTA%20D%20AGUA%20LTDA%20ESTRADA%20AMARAL%20PEIXOTO%2C%20%20S%2FN%20SAO%20PEDRO%20DA%20ALDEIA%20RJ,2025-10-29,ANP API v1,,86.0,03242460000114
200,POSTO UIRAPURU LTDA,"RODOVIA RODOVIA JUIZ DE FORA/UBA, S/N, KM 103,  S/N",36500000,UBA,Brazil,BR,-21.761368,-43.34954,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20UIRAPURU%20LTDA%20RODOVIA%20RODOVIA%20JUIZ%20DE%20FORA%2FUBA%2C%20S%2FN%2C%20KM%20103%2C%20%20S%2FN%20UBA%20MG,2025-10-29,ANP API v1,,86.0,17759721000182
200,POSTO PARQUE DO BOSQUE LTDA.,"RODOVIA BR-376,  24123",83090650,SAO JOSE DOS PINHAIS,Brazil,BR,-25.714318,-49.13903,POTENCIAL,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PARQUE%20DO%20BOSQUE%20LTDA.%20RODOVIA%20BR-376%2C%20%2024123%20SAO%20JOSE%20DOS%20PINHAIS%20PR,2025-10-29,ANP API v1,,86.0,02505963000172
200,POSTO FAZENDA BOSQUE ENCANTADO LTDA,"ESTRADA SERRA MAR,  S/N",28890001,RIO DAS OSTRAS,Brazil,BR,-20.124681,-40.306965,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20FAZENDA%20BOSQUE%20ENCANTADO%20LTDA%20ESTRADA%20SERRA%20MAR%2C%20%20S%2FN%20RIO%20DAS%20OSTRAS%20RJ,2025-10-29,ANP API v1,,86.0,02836446000186
200,AUTO POSTO REPUBLICA JULIANA LTDA,"RODOVIA SC 436,  SN",88790000,LAGUNA,Brazil,BR,-28.458053,-48.792712,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20REPUBLICA%20JULIANA%20LTDA%20RODOVIA%20SC%20436%2C%20%20SN%20LAGUNA%20SC,2025-10-29,ANP API v1,,81.0,95788949000104
200,AUTO POSTO AMIZADE LTDA,"RODOVIA BR 232,  S/N",55150000,BELO JARDIM,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20AMIZADE%20LTDA%20RODOVIA%20BR%20232%2C%20%20S%2FN%20BELO%20JARDIM%20PE,2025-10-29,ANP API v1,,87.0,24092009000138
200,GERANIUS POSTO DE SERVICOS E ARTEZANATOS LTDA,"RODOVIA GOVERNADOR MARIO COVAS,  S/N",24809234,ITABORAI,Brazil,BR,-22.487692,-55.721615,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=GERANIUS%20POSTO%20DE%20SERVICOS%20E%20ARTEZANATOS%20LTDA%20RODOVIA%20GOVERNADOR%20MARIO%20COVAS%2C%20%20S%2FN%20ITABORAI%20RJ,2025-10-29,ANP API v1,,86.0,28218741000162
200,COMERCIO DE COMBUSTIVEIS NEVOEIRO LTDA,"RODOVIA RST 287 KM 100,  S/N",96815790,SANTA CRUZ DO SUL,Brazil,BR,-29.707625,-53.772706,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=COMERCIO%20DE%20COMBUSTIVEIS%20NEVOEIRO%20LTDA%20RODOVIA%20RST%20287%20KM%20100%2C%20%20S%2FN%20SANTA%20CRUZ%20DO%20SUL%20RS,2025-10-29,ANP API v1,,86.0,95425369000314
200,TAPAJOS PRODUTOS DE PETROLEO LTDA,"RODOVIA BR 408,  S/N",55800000,NAZARE DA MATA,Brazil,BR,-8.078006,-34.992179,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=TAPAJOS%20PRODUTOS%20DE%20PETROLEO%20LTDA%20RODOVIA%20BR%20408%2C%20%20S%2FN%20NAZARE%20DA%20MATA%20PE,2025-10-29,ANP API v1,,86.0,08035784000103
200,AUTO POSTO CARRETEIRO LTDA,"RODOVIA BR 232,  S/N",55630000,POMBOS,Brazil,BR,-22.56636,-55.68964,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20CARRETEIRO%20LTDA%20RODOVIA%20BR%20232%2C%20%20S%2FN%20POMBOS%20PE,2025-10-29,ANP API v1,,86.0,00462284000138
200,SOBRAL & PALACIO PETROLEO LTDA,"RODOVIA DOUTOR MENDEL STEINBRUCH,  3800",61925660,MARACANAU,Brazil,BR,-3.835409,-38.582369,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=SOBRAL%20%26%20PALACIO%20PETROLEO%20LTDA%20RODOVIA%20DOUTOR%20MENDEL%20STEINBRUCH%2C%20%203800%20MARACANAU%20CE,2025-10-29,ANP API v1,,86.0,07240641002025
200,POSTO TRIANGULO LTDA,"RODOVIA BR 101,  S N",29176798,SERRA,Brazil,BR,-8.22748,-36.361136,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20TRIANGULO%20LTDA%20RODOVIA%20BR%20101%2C%20%20S%20N%20SERRA%20ES,2025-10-29,ANP API v1,,86.0,27023308000109
200,CDA EMPREENDIMENTOS LTDA,"RODOVIA BR 104 AL. KM 86,  SN",57100000,RIO LARGO,Brazil,BR,-9.514172,-36.625529,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=CDA%20EMPREENDIMENTOS%20LTDA%20RODOVIA%20BR%20104%20AL.%20KM%2086%2C%20%20SN%20RIO%20LARGO%20AL,2025-10-29,ANP API v1,,86.0,12486809000405
200,AUTO POSTO REDE ENERGIA UM LTDA,"RODOVIA WASHINGTON LUIZ,,  14040",25230005,DUQUE DE CAXIAS,Brazil,BR,-22.393949,-43.134057,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20REDE%20ENERGIA%20UM%20LTDA%20RODOVIA%20WASHINGTON%20LUIZ%2C%2C%20%2014040%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,85.0,09036231000120
200,POSTO PLANALTO LTDA,"RODOVIA BR 101 KM 360,  S/N",88717000,SANGAO,Brazil,BR,-22.56636,-55.68964,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20PLANALTO%20LTDA%20RODOVIA%20BR%20101%20KM%20360%2C%20%20S%2FN%20SANGAO%20SC,2025-10-29,ANP API v1,,81.0,83467357000101
200,RONI COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA BR-101,  S/N",45601320,ITABUNA,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=RONI%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR-101%2C%20%20S%2FN%20ITABUNA%20BA,2025-10-29,ANP API v1,,86.0,22036844000125
200,POSTO MIME S.A.,"RODOVIA BR 470,  1755",89080001,INDAIAL,Brazil,BR,-26.874867,-48.668733,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20MIME%20S.A.%20RODOVIA%20BR%20470%2C%20%201755%20INDAIAL%20SC,2025-10-29,ANP API v1,,81.0,83488882002661
200,F. G. FRATELLI COMERCIAL DE COMBUSTIVEIS LTDA,"RODOVIA LUIZ ROSSO,  1124",88803470,CRICIUMA,Brazil,BR,-28.703116,-49.369345,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=F.%20G.%20FRATELLI%20COMERCIAL%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20LUIZ%20ROSSO%2C%20%201124%20CRICIUMA%20SC,2025-10-29,ANP API v1,,81.0,09517479000455
200,POSTO SIM LTDA,"RODOVIA DOUTOR MENDEL STEINBRUCH,  14489",61934000,MARACANAU,Brazil,BR,-3.879403,-38.596093,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20SIM%20LTDA%20RODOVIA%20DOUTOR%20MENDEL%20STEINBRUCH%2C%20%2014489%20MARACANAU%20CE,2025-10-29,ANP API v1,,88.0,04369988000545
200,POSTO MIME S.A.,"RODOVIA BR 470  INGO HERING,  5555",88371890,NAVEGANTES,Brazil,BR,-7.20226,-35.555185,RAIZEN MIME,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20MIME%20S.A.%20RODOVIA%20BR%20470%20%20INGO%20HERING%2C%20%205555%20NAVEGANTES%20SC,2025-10-29,ANP API v1,,88.0,83488882005504
200,CAXIAS PARQUE AUTO POSTO LTDA,"RODOVIA WASHINGTON LUIZ,  1335",25085008,DUQUE DE CAXIAS,Brazil,BR,-22.754209,-45.138904,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=CAXIAS%20PARQUE%20AUTO%20POSTO%20LTDA%20RODOVIA%20WASHINGTON%20LUIZ%2C%20%201335%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,87.0,27905921000150
200,VILELA SA PETROLEO LTDA,"ESTRADA RN 160,  SN",59297396,SAO GONCALO DO AMARANTE,Brazil,BR,-5.779024,-36.768844,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=VILELA%20SA%20PETROLEO%20LTDA%20ESTRADA%20RN%20160%2C%20%20SN%20SAO%20GONCALO%20DO%20AMARANTE%20RN,2025-10-29,ANP API v1,,87.0,38422657000110
200,AUTO POSTO MONTEIROS DE CACHOEIRAS LTDA,"RODOVIA RJ 122,  S/N",28680000,CACHOEIRAS DE MACACU,Brazil,BR,-22.521119,-42.707912,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20MONTEIROS%20DE%20CACHOEIRAS%20LTDA%20RODOVIA%20RJ%20122%2C%20%20S%2FN%20CACHOEIRAS%20DE%20MACACU%20RJ,2025-10-29,ANP API v1,,86.0,22868306000105
200,SUPER GNV COMERCIO E SERVICOS LTDA,"RODOVIA JOAO LEOPOLDO JACOMEL,  12610",83323410,PINHAIS,Brazil,BR,-25.432029,-49.192487,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=SUPER%20GNV%20COMERCIO%20E%20SERVICOS%20LTDA%20RODOVIA%20JOAO%20LEOPOLDO%20JACOMEL%2C%20%2012610%20PINHAIS%20PR,2025-10-29,ANP API v1,,86.0,28964056000185
200,POSTO DE COMBUSTIVEIS PRIMAVERA LTDA,"RODOVIA BR-116,  1780",93340215,NOVO HAMBURGO,Brazil,BR,-4.946686,-37.991644,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20COMBUSTIVEIS%20PRIMAVERA%20LTDA%20RODOVIA%20BR-116%2C%20%201780%20NOVO%20HAMBURGO%20RS,2025-10-29,ANP API v1,,86.0,32293523000160
200,IT COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA,"RODOVIA BR 304,  2673",59513000,ITAJA,Brazil,BR,-5.915331,-35.526213,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=IT%20COMERCIAL%20DE%20COMBUSTIVEIS%20DOMINGOS%20LTDA%20RODOVIA%20BR%20304%2C%20%202673%20ITAJA%20RN,2025-10-29,ANP API v1,,86.0,40943234000197
200,SIM REDE DE POSTOS LTDA,"RODOVIA BR-116,  833",93270000,ESTEIO,Brazil,BR,-4.456431,-38.374466,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=SIM%20REDE%20DE%20POSTOS%20LTDA%20RODOVIA%20BR-116%2C%20%20833%20ESTEIO%20RS,2025-10-29,ANP API v1,,86.0,07473735018048
200,POSTO MIME S.A.,"RODOVIA BR 470  INGO HERING,  S/N",88371890,NAVEGANTES,Brazil,BR,-22.56636,-55.68964,RAIZEN MIME,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20MIME%20S.A.%20RODOVIA%20BR%20470%20%20INGO%20HERING%2C%20%20S%2FN%20NAVEGANTES%20SC,2025-10-29,ANP API v1,,84.0,83488882005334
200,AUTO POSTO PISCA PISCA LTDA,"RODOVIA AMARAL PEIXOTO,  S/N",28970000,ARARUAMA,Brazil,BR,-21.768497,-41.363128,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20PISCA%20PISCA%20LTDA%20RODOVIA%20AMARAL%20PEIXOTO%2C%20%20S%2FN%20ARARUAMA%20RJ,2025-10-29,ANP API v1,,88.0,28529501000189
200,CARRETEIRO REVENDEDOR DE PETROLEO E DERIVADOS LTDA,"RODOVIA PRESIDENTE DUTRA,  S/N",7034000,GUARULHOS,Brazil,BR,-14.857959,-40.849224,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=CARRETEIRO%20REVENDEDOR%20DE%20PETROLEO%20E%20DERIVADOS%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20GUARULHOS%20SP,2025-10-29,ANP API v1,,88.0,49084890000156
200,J A D ARAUJO & CIA LTDA,"RODOVIA BR 232,  SN",55140000,TACAIMBO,Brazil,BR,-8.227094,-36.35992,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=J%20A%20D%20ARAUJO%20%26%20CIA%20LTDA%20RODOVIA%20BR%20232%2C%20%20SN%20TACAIMBO%20PE,2025-10-29,ANP API v1,,86.0,08072308000669
200,AUTO POSTO MATOZINHOS LTDA,"RODOVIA MG 424,  SN",35720000,MATOZINHOS,Brazil,BR,-20.91575,-46.140136,ALE,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20MATOZINHOS%20LTDA%20RODOVIA%20MG%20424%2C%20%20SN%20MATOZINHOS%20MG,2025-10-29,ANP API v1,,86.0,17284472000116
200,POSTO SAO CRISTOVAO LTDA,"RODOVIA WASHINGTON LUIZ,  14450",25055009,DUQUE DE CAXIAS,Brazil,BR,-22.679474,-43.285605,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20SAO%20CRISTOVAO%20LTDA%20RODOVIA%20WASHINGTON%20LUIZ%2C%20%2014450%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,86.0,29320058000102
200,POSTO DE GASOLINA PRESIDENTE LTDA,"RODOVIA PRESIDENTE DUTRA,  630",21240001,RIO DE JANEIRO,Brazil,BR,-22.816196,-43.323918,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20PRESIDENTE%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20630%20RIO%20DE%20JANEIRO%20RJ,2025-10-29,ANP API v1,,86.0,33396839000140
200,SOCIEDADE COMERCIAL SANTA MARIA LTDA.,"RODOVIA BR-381,  2800",32280680,CONTAGEM,Brazil,BR,-18.937707,-42.054327,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=SOCIEDADE%20COMERCIAL%20SANTA%20MARIA%20LTDA.%20RODOVIA%20BR-381%2C%20%202800%20CONTAGEM%20MG,2025-10-29,ANP API v1,,86.0,23234230000110
200,POSTO DE GASOLINA ELEFANTINHO LTDA,"RODOVIA RJ 140,  500",28940090,SAO PEDRO DA ALDEIA,Brazil,BR,-22.834753,-42.099614,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20ELEFANTINHO%20LTDA%20RODOVIA%20RJ%20140%2C%20%20500%20SAO%20PEDRO%20DA%20ALDEIA%20RJ,2025-10-29,ANP API v1,,86.0,28698652000160
200,POSTO DAS DUNAS DE CABO FRIO LTDA,"RODOVIA ESTADUAL RJ 140,  SN",28922150,CABO FRIO,Brazil,BR,-22.895349,-42.924464,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DAS%20DUNAS%20DE%20CABO%20FRIO%20LTDA%20RODOVIA%20ESTADUAL%20RJ%20140%2C%20%20SN%20CABO%20FRIO%20RJ,2025-10-29,ANP API v1,,86.0,28746667000157
200,AUTO POSTO PARANAGUA LTDA,"RODOVIA SANTOS DUMONT,  850",25211000,DUQUE DE CAXIAS,Brazil,BR,-4.946323,-37.991412,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20PARANAGUA%20LTDA%20RODOVIA%20SANTOS%20DUMONT%2C%20%20850%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,86.0,28768778000164
200,POSTO DE GASOLINA JOTA LTDA,"RODOVIA WASHINGTON LUIZ,  5920",25055009,DUQUE DE CAXIAS,Brazil,BR,-22.394415,-43.13446,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20JOTA%20LTDA%20RODOVIA%20WASHINGTON%20LUIZ%2C%20%205920%20DUQUE%20DE%20CAXIAS%20RJ,2025-10-29,ANP API v1,,86.0,28768810000101
200,AUTO POSTO CASACA LTDA,"RODOVIA SANTOS DUMONT,  S/N",25943320,GUAPIMIRIM,Brazil,BR,-21.455296,-43.552143,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20CASACA%20LTDA%20RODOVIA%20SANTOS%20DUMONT%2C%20%20S%2FN%20GUAPIMIRIM%20RJ,2025-10-29,ANP API v1,,86.0,28837938000180
200,COMERCIAL DE COMBUSTIVEIS MARTINS LTDA,"RODOVIA BR 324,  S/N",44230000,AMELIA RODRIGUES,Brazil,BR,-22.56636,-55.68964,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=COMERCIAL%20DE%20COMBUSTIVEIS%20MARTINS%20LTDA%20RODOVIA%20BR%20324%2C%20%20S%2FN%20AMELIA%20RODRIGUES%20BA,2025-10-29,ANP API v1,,85.0,16496705000262
200,AUTO POSTO GUARAIUBA LTDA,"VIA PARAFUSO,  S/N",42849000,CAMACARI,Brazil,BR,-12.778735,-38.319037,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20GUARAIUBA%20LTDA%20VIA%20PARAFUSO%2C%20%20S%2FN%20CAMACARI%20BA,2025-10-29,ANP API v1,,84.0,33859083000128
200,PARELHAS GAS LTDA,"RODOVIA BR 226,  SN",59200000,SANTA CRUZ,Brazil,BR,-8.045138,-46.87088,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=PARELHAS%20GAS%20LTDA%20RODOVIA%20BR%20226%2C%20%20SN%20SANTA%20CRUZ%20RN,2025-10-29,ANP API v1,,86.0,24206617000550
200,IRMAOS FERREIRA COMERCIO DE COMBUSTIVEIS LTDA,"RODOVIA BR 101, KM 139,  SN",27998000,CARAPEBUS,Brazil,BR,-8.22748,-36.361136,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=IRMAOS%20FERREIRA%20COMERCIO%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BR%20101%2C%20KM%20139%2C%20%20SN%20CARAPEBUS%20RJ,2025-10-29,ANP API v1,,86.0,32059362000144
200,POSTO JARDIM ITATIAIA LTDA,"RODOVIA PRESIDENTE DUTRA,  S/N",27580000,ITATIAIA,Brazil,BR,-14.857959,-40.849224,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20JARDIM%20ITATIAIA%20LTDA%20RODOVIA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20ITATIAIA%20RJ,2025-10-29,ANP API v1,,86.0,31457278000116
200,POSTO DE GASOLINA TREMENDAO LTDA,"RODOVIA BR 101,  SN",28115000,CAMPOS DOS GOYTACAZES,Brazil,BR,-8.22748,-36.361136,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20TREMENDAO%20LTDA%20RODOVIA%20BR%20101%2C%20%20SN%20CAMPOS%20DOS%20GOYTACAZES%20RJ,2025-10-29,ANP API v1,,86.0,32360034000183
200,A P JET REVENDA DE COMBUSTIVEL LTDA,"RODOVIA LUCIO MEIRA,  KM 14",27250050,VOLTA REDONDA,Brazil,BR,-21.657925,-42.35239,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=A%20P%20JET%20REVENDA%20DE%20COMBUSTIVEL%20LTDA%20RODOVIA%20LUCIO%20MEIRA%2C%20%20KM%2014%20VOLTA%20REDONDA%20RJ,2025-10-29,ANP API v1,,86.0,39758990000167
200,M DE AGUIAR COM. DE COMBUSTIVEIS E DER. DE PETROLEO LTD,"RODOVIA BR 324,  S/N",40000000,SALVADOR,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=M%20DE%20AGUIAR%20COM.%20DE%20COMBUSTIVEIS%20E%20DER.%20DE%20PETROLEO%20LTD%20RODOVIA%20BR%20324%2C%20%20S%2FN%20SALVADOR%20BA,2025-10-29,ANP API v1,,83.0,34310961000114
200,POSTO DE COMBUSTIVEL DA FIGUEIRA LTDA,"RODOVIA RS 040 KM 18,  3536",94760970,VIAMAO,Brazil,BR,-23.530071,-46.796696,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20COMBUSTIVEL%20DA%20FIGUEIRA%20LTDA%20RODOVIA%20RS%20040%20KM%2018%2C%20%203536%20VIAMAO%20RS,2025-10-29,ANP API v1,,87.0,02308408000150
200,POSTO CAMPO BELO LTDA,"RODOVIA BR 101,  80",59115001,NATAL,Brazil,BR,-7.934351,-34.902136,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20CAMPO%20BELO%20LTDA%20RODOVIA%20BR%20101%2C%20%2080%20NATAL%20RN,2025-10-29,ANP API v1,,87.0,02316952000225
200,AUTO POSTO MENDONCA LTDA," LOC  BR 235,  S N",49580000,AREIA BRANCA,Brazil,BR,-22.56636,-55.68964,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20MENDONCA%20LTDA%20%20LOC%20%20BR%20235%2C%20%20S%20N%20AREIA%20BRANCA%20SE,2025-10-29,ANP API v1,,86.0,15591589000117
200,SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA,"RODOVIA BA 528 ESTRADA DA BASE NAVAL DE ARATU,  4814",40810010,SALVADOR,Brazil,BR,-12.890773,-38.443581,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=SODIC%20SOCIEDADE%20REVENDEDORA%20DE%20COMBUSTIVEIS%20LTDA%20RODOVIA%20BA%20528%20ESTRADA%20DA%20BASE%20NAVAL%20DE%20ARATU%2C%20%204814%20SALVADOR%20BA,2025-10-29,ANP API v1,,86.0,15847874000660
200,POSTO DE GASOLINA BRAGAL LTDA,"RODOVIA BR 101,  S/N",28860000,CASIMIRO DE ABREU,Brazil,BR,-22.56636,-55.68964,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20DE%20GASOLINA%20BRAGAL%20LTDA%20RODOVIA%20BR%20101%2C%20%20S%2FN%20CASIMIRO%20DE%20ABREU%20RJ,2025-10-29,ANP API v1,,86.0,28372407000169
200,AUTO POSTO GOMES NOGUEIRA LTDA.," BR-101/RJ,  KM 288",24800001,ITABORAI,Brazil,BR,-22.755426,-42.891326,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=AUTO%20POSTO%20GOMES%20NOGUEIRA%20LTDA.%20%20BR-101%2FRJ%2C%20%20KM%20288%20ITABORAI%20RJ,2025-10-29,ANP API v1,,86.0,03705253000159
200,FRANCISCO ASSIS NETO POSTO IGUANA,"AVENIDA PRESIDENTE DUTRA,  S/N",59631000,MOSSORO,Brazil,BR,-23.426815,-46.4327,FAN,false,,false,,,,,,,,https://www.google.com/maps?q=FRANCISCO%20ASSIS%20NETO%20POSTO%20IGUANA%20AVENIDA%20PRESIDENTE%20DUTRA%2C%20%20S%2FN%20MOSSORO%20RN,2025-10-29,ANP API v1,,86.0,08350555000841
200,M. S. PETROLEO LTDA,"RODOVIA BR 116,  2620",60850000,FORTALEZA,Brazil,BR,-3.80787,-38.502204,RAIZEN,false,,false,,,,,,,,https://www.google.com/maps?q=M.%20S.%20PETROLEO%20LTDA%20RODOVIA%20BR%20116%2C%20%202620%20FORTALEZA%20CE,2025-10-29,ANP API v1,,86.0,02487286000107
200,POSTO NEVES E VIANA LTDA,"RODOVIA BR 222,  S/N",61605600,CAUCAIA,Brazil,BR,-22.56636,-55.68964,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20NEVES%20E%20VIANA%20LTDA%20RODOVIA%20BR%20222%2C%20%20S%2FN%20CAUCAIA%20CE,2025-10-29,ANP API v1,,86.0,04327828000100
200,POSTO TIO ZICO II LTDA.,"RODOVIA BR 376,  25000",83090650,SAO JOSE DOS PINHAIS,Brazil,BR,-25.71629,-49.138844,IPIRANGA,false,,false,,,,,,,,https://www.google.com/maps?q=POSTO%20TIO%20ZICO%20II%20LTDA.%20RODOVIA%20BR%20376%2C%20%2025000%20SAO%20JOSE%20DOS%20PINHAIS%20PR,2025-10-29,ANP API v1,,86.0,03303820000140
200,CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA,"VIA ANHANGUERA,  S/N",13290000,LOUVEIRA,Brazil,BR,-16.05593,-45.142527,VIBRA,false,,false,,,,,,,,https://www.google.com/maps?q=CENTRO%20DE%20SERVICOS%20FRANGO%20ASSADO%20-NORTE%20LTDA%20VIA%20ANHANGUERA%2C%20%20S%2FN%20LOUVEIRA%20SP,2025-10-29,ANP API v1,,86.0,02896671000108
200,PETRO CABO LTDA,"RODOVIA PE 60,  1900",54518343,CABO DE SANTO AGOSTINHO,Brazil,BR,-8.304352,-35.021321,BANDEIRA BRANCA,false,,false,,,,,,,,https://www.google.com/maps?q=PETRO%20CABO%20LTDA%20RODOVIA%20PE%2060%2C%20%201900%20CABO%20DE%20SANTO%20AGOSTINHO%20PE,2025-10-29,ANP API v1,,88.0,05097635000172
